,train_size,train_set_type,loss,accuracy
20,90,random,1.6684034208297729,0.4491
21,90,random,1.3599202827453614,0.5138
22,90,random,1.838372727394104,0.4285
23,90,random,1.3852773775100709,0.5513
24,90,random,1.7349258512496948,0.4788
25,90,random,1.902683852005005,0.5215
26,90,random,1.515359418106079,0.5863
27,90,random,1.6353626594543458,0.5598
28,90,random,1.3748557201385498,0.5083
29,90,random,1.5766372440338134,0.5238
0,100,diverse,1.2239545124053954,0.6063
1,100,diverse,1.4175253120422364,0.6076
2,100,diverse,1.590676753616333,0.5384
3,100,diverse,1.6161692924499511,0.4695
4,100,diverse,1.7176703081130982,0.4857
5,100,diverse,1.881493618774414,0.3726
6,100,diverse,1.3711242119789124,0.5545
7,100,diverse,1.3612742528915405,0.5409
8,100,diverse,1.4081594345092774,0.5601
9,100,diverse,1.452001814842224,0.4813
10,100,similar,1.8251974187850952,0.4784
11,100,similar,1.2754708337783813,0.5856
12,100,similar,1.7542497358322144,0.5707
13,100,similar,1.6755329767227174,0.4723
14,100,similar,1.3709995168685913,0.5679
15,100,similar,1.9504958309173583,0.4593
16,100,similar,1.9125796890258788,0.438
17,100,similar,1.3227660989761352,0.5689
18,100,similar,1.6417297973632812,0.5665
19,100,similar,1.3442680646896363,0.5978
20,100,random,1.7913874174118043,0.4992
21,100,random,1.5335936611175538,0.5673
22,100,random,1.6347656988143922,0.5697
23,100,random,1.4488422006607056,0.5047
24,100,random,1.2700999996185303,0.5827
25,100,random,1.4491264797210692,0.4688
26,100,random,1.3664294101715089,0.5796
27,100,random,1.3388344800949097,0.5329
28,100,random,1.465884614944458,0.5761
29,100,random,1.6719145513534546,0.5351
0,150,diverse,1.1394353021621704,0.6387
1,150,diverse,1.3126748388290406,0.5761
2,150,diverse,1.143521164894104,0.6351
3,150,diverse,1.2658332716941834,0.5945
4,150,diverse,1.2770159606933593,0.6046
5,150,diverse,1.2522598108291625,0.6311
6,150,diverse,1.1661581981658935,0.6308
7,150,diverse,1.2335502216339111,0.6198
8,150,diverse,1.2718569519996643,0.5923
9,150,diverse,1.1150564533233642,0.6401
10,150,similar,1.1593917263031006,0.6054
11,150,similar,1.279379665184021,0.5768
12,150,similar,1.2393985481262206,0.5845
13,150,similar,1.268448352432251,0.6137
14,150,similar,1.2259080547332764,0.6096
15,150,similar,1.216594582939148,0.5927
16,150,similar,1.508091870880127,0.533
17,150,similar,1.2622963033676147,0.5802
18,150,similar,1.2986234325408936,0.6059
19,150,similar,1.171159021949768,0.6246
20,150,random,1.4426626232147217,0.5078
21,150,random,1.3093422512054442,0.555
22,150,random,1.0814677667617798,0.6444
23,150,random,1.3604315546035766,0.5754
24,150,random,1.433516488647461,0.6105
25,150,random,1.3073328496932983,0.6421
26,150,random,1.1574751779556274,0.621
27,150,random,1.361177138519287,0.5255
28,150,random,1.2279066982269287,0.5879
29,150,random,1.1836676372528077,0.65
0,200,diverse,1.1416566411972047,0.618
1,200,diverse,1.0589909320831299,0.6598
2,200,diverse,1.137499771976471,0.6332
3,200,diverse,1.128844972896576,0.6164
4,200,diverse,1.1521806640625,0.6375
5,200,diverse,1.0080981044769286,0.6554
6,200,diverse,1.172345504951477,0.6047
7,200,diverse,1.1271380655288696,0.6232
8,200,diverse,1.0767864238739013,0.6507
9,200,diverse,1.1885324920654297,0.6033
10,200,similar,1.1217009458541871,0.646
11,200,similar,1.2195310527801513,0.6232
12,200,similar,1.0327705176353454,0.6652
13,200,similar,1.122985706424713,0.6493
14,200,similar,1.197504815387726,0.6474
15,200,similar,1.3401267442703246,0.6025
16,200,similar,0.9986278222084045,0.6717
17,200,similar,1.1417399078369141,0.6391
18,200,similar,1.2442126907348632,0.6183
19,200,similar,1.2487333580970763,0.6581
20,200,random,1.0170925214767457,0.6582
21,200,random,1.4986973625183106,0.5253
22,200,random,1.1160965892791748,0.6053
23,200,random,1.1275502807617188,0.6357
24,200,random,1.1379558623313903,0.6454
25,200,random,1.1698853366851807,0.5931
26,200,random,1.184895790863037,0.5939
27,200,random,1.094999820137024,0.6571
28,200,random,1.1398239393234253,0.648
29,200,random,1.1356970739364625,0.679
0,250,diverse,1.0433840852737426,0.6313
1,250,diverse,0.9609300527572632,0.6776
2,250,diverse,1.1172009736061097,0.6486
3,250,diverse,1.1406932537078858,0.6267
4,250,diverse,1.2425309462547303,0.6384
5,250,diverse,1.1413245838165282,0.6614
6,250,diverse,1.2507900530815124,0.6353
7,250,diverse,1.1034799277305603,0.661
8,250,diverse,1.1660402770996094,0.6422
9,250,diverse,1.127650119972229,0.6396
10,250,similar,1.1713835185050965,0.6758
11,250,similar,1.0380066935539245,0.6728
12,250,similar,1.0263694831848145,0.6706
13,250,similar,1.1381998845100403,0.6354
14,250,similar,1.9335765476226807,0.5175
15,250,similar,1.1233368103027344,0.6423
16,250,similar,1.1239416584014892,0.6149
17,250,similar,1.2295289630889892,0.5948
18,250,similar,0.9982842188835144,0.6688
19,250,similar,1.0932106800079346,0.6978
20,250,random,1.1172965768814087,0.6178
21,250,random,1.1930567351341248,0.6056
22,250,random,1.1922734413146974,0.5993
23,250,random,1.118349585723877,0.6881
24,250,random,1.1568654886245728,0.6422
25,250,random,1.1264207828521728,0.6489
26,250,random,1.102574283695221,0.671
27,250,random,1.265820135307312,0.5923
28,250,random,1.052582238483429,0.6607
29,250,random,1.2646536482810975,0.6233
0,500,diverse,0.9299577128410339,0.6926
1,500,diverse,0.953541271686554,0.7096
2,500,diverse,0.9565410116195678,0.6865
3,500,diverse,0.8934866199016571,0.7325
4,500,diverse,1.0207282053947448,0.6612
5,500,diverse,0.95585263671875,0.7116
6,500,diverse,0.880476365852356,0.7301
7,500,diverse,0.9461211826324463,0.6968
8,500,diverse,0.9236607991218567,0.6935
9,500,diverse,1.066332911491394,0.6532
10,500,similar,0.9363823580741882,0.6861
11,500,similar,0.8809627191543579,0.7373
12,500,similar,0.9566446563720703,0.6981
13,500,similar,0.9001636422157288,0.7128
14,500,similar,0.9380385848999023,0.689
15,500,similar,0.9207715672492981,0.7019
16,500,similar,0.9150388298034668,0.7187
17,500,similar,0.9628453482627869,0.6851
18,500,similar,0.9766906394004822,0.7196
19,500,similar,0.9611700770378113,0.7454
20,500,random,0.9243557838439942,0.6944
21,500,random,0.9043933220863343,0.7247
22,500,random,0.8669245872497559,0.716
23,500,random,0.922645500087738,0.7254
24,500,random,0.9132017496109008,0.7089
25,500,random,0.9861704719543457,0.6681
26,500,random,0.9276682329177857,0.7192
27,500,random,0.9926810758590698,0.6833
28,500,random,0.8888074464797974,0.7116
29,500,random,0.892232555770874,0.7075
0,750,diverse,0.8746148299217225,0.731
1,750,diverse,0.7677215827465057,0.751
2,750,diverse,0.8244687485694885,0.7533
3,750,diverse,0.8704394373893738,0.7205
4,750,diverse,0.9367123049736022,0.7237
5,750,diverse,0.8355531757354736,0.7211
6,750,diverse,0.953397017288208,0.7369
7,750,diverse,1.0025885478973389,0.7348
8,750,diverse,0.8805739833831787,0.7529
9,750,diverse,0.8818866943359375,0.7346
10,750,similar,0.8755887851715088,0.7502
11,750,similar,1.0289009517669678,0.6814
12,750,similar,0.88516769156456,0.7363
13,750,similar,0.82245060338974,0.7244
14,750,similar,0.8437295778274536,0.7547
15,750,similar,0.8314815399169921,0.749
16,750,similar,0.794668934249878,0.7474
17,750,similar,0.7871109891891479,0.7488
