,train_size,train_set_type,loss,accuracy
23,100,random,1.2675964170455933,0.577
24,100,random,1.2533812952041625,0.5616
25,100,random,1.264040678024292,0.5617
26,100,random,1.2191956340789796,0.591
27,100,random,1.2450135139465333,0.5689
28,100,random,1.2234246713638306,0.5678
29,100,random,1.149813236427307,0.6083
0,80,diverse,1.6399344924926758,0.4168
1,80,diverse,1.503793719291687,0.4903
2,80,diverse,1.3744972940444946,0.506
3,80,diverse,1.569481492614746,0.4326
4,80,diverse,1.454450317955017,0.4972
5,80,diverse,1.4639524129867554,0.4903
6,80,diverse,1.5822131052017212,0.429
7,80,diverse,1.6543195053100586,0.3975
8,80,diverse,1.5397264926910401,0.4536
9,80,diverse,1.639188688659668,0.4142
10,80,similar,2.408255962753296,0.4424
11,80,similar,3.2534176315307617,0.3822
12,80,similar,2.3908820720672606,0.3967
13,80,similar,2.1738185934066774,0.3596
14,80,similar,2.238892516708374,0.3621
15,80,similar,2.6599206310272216,0.3878
16,80,similar,2.8544324069976805,0.3939
17,80,similar,2.389054182434082,0.387
18,80,similar,2.9388345748901368,0.356
19,80,similar,2.4023443508148192,0.4193
20,80,random,1.2474785055160522,0.5619
21,80,random,1.260236040878296,0.5645
22,80,random,1.319042575454712,0.5526
23,80,random,1.27152488861084,0.5877
24,80,random,1.2427688856124879,0.559
25,80,random,1.2352669528961182,0.5656
26,80,random,1.2069532629013062,0.5824
27,80,random,1.2888116910934448,0.5862
28,80,random,1.301410759162903,0.5737
29,80,random,1.3017648071289063,0.5381
0,60,diverse,1.7648772930145264,0.3851
1,60,diverse,2.0773178565979005,0.2594
2,60,diverse,1.7521116947174071,0.3599
3,60,diverse,1.7906122928619386,0.3663
4,60,diverse,1.7704384063720704,0.3862
5,60,diverse,1.5602983917236328,0.4483
6,60,diverse,1.6575185192108155,0.4271
7,60,diverse,1.8248815734863282,0.3428
8,60,diverse,1.7583609790802002,0.379
9,60,diverse,1.8061715179443358,0.3448
10,60,similar,3.527339677810669,0.3568
11,60,similar,3.10981767539978,0.3483
12,60,similar,2.921153584289551,0.3402
13,60,similar,2.71483416595459,0.2907
14,60,similar,2.236527935028076,0.3832
15,60,similar,2.966214719390869,0.324
16,60,similar,3.4220580993652345,0.3836
17,60,similar,3.164587533950806,0.2933
18,60,similar,3.0566469581604006,0.3939
19,60,similar,2.330317948150635,0.3863
20,60,random,1.4942092697143554,0.4517
21,60,random,1.3826951345443725,0.5523
22,60,random,1.4153945644378663,0.5102
23,60,random,1.371011196899414,0.5247
24,60,random,1.3942767770767213,0.5447
25,60,random,1.404942431640625,0.5008
26,60,random,1.3388896394729615,0.552
27,60,random,1.378665354537964,0.5234
28,60,random,1.3166547704696656,0.551
29,60,random,1.3692513111114502,0.5198
0,40,diverse,1.8689470928192138,0.3172
1,40,diverse,1.8893117797851562,0.3517
2,40,diverse,1.8793379962921142,0.3056
3,40,diverse,1.7835546977996826,0.3478
4,40,diverse,1.8541356422424315,0.3488
5,40,diverse,1.9002662055969237,0.3182
6,40,diverse,1.938227587890625,0.3061
7,40,diverse,1.821900567626953,0.3688
8,40,diverse,1.8550940185546876,0.366
9,40,diverse,1.775391247177124,0.3581
10,40,similar,2.6451317146301268,0.3562
11,40,similar,1.9394615005493163,0.3265
12,40,similar,3.5970695281982423,0.3362
13,40,similar,3.4138852222442626,0.326
14,40,similar,2.310224306488037,0.3906
15,40,similar,2.784672661590576,0.33
16,40,similar,4.692208786773682,0.3002
17,40,similar,2.1978723731994627,0.2993
18,40,similar,3.7602965492248535,0.3189
19,40,similar,2.8874607608795166,0.3848
20,40,random,1.434197762298584,0.5018
21,40,random,1.634011505317688,0.4504
22,40,random,1.4626452226638793,0.5233
23,40,random,1.6025989521026611,0.4225
24,40,random,1.5253277828216554,0.467
25,40,random,1.5934121614456176,0.4207
26,40,random,1.7054012477874756,0.3768
27,40,random,1.686782872390747,0.4252
28,40,random,1.6075706104278564,0.4421
29,40,random,1.5137427597045898,0.4668
