,train_size,train_set_type,loss,accuracy
1,20,diverse,2.0610538887023924,0.2523
2,20,diverse,1.962718193435669,0.2916
3,20,diverse,2.2290630714416504,0.2579
4,20,diverse,1.9176393478393554,0.3233
5,20,diverse,2.0052667808532716,0.2902
6,20,diverse,2.029710122680664,0.2728
7,20,diverse,2.0325819286346434,0.2686
8,20,diverse,2.00208542137146,0.2914
9,20,diverse,2.0373490890502928,0.2835
10,20,similar,4.027243244934082,0.2029
11,20,similar,2.8357112091064454,0.2772
12,20,similar,2.5647353507995607,0.1919
13,20,similar,2.7817867057800294,0.3004
14,20,similar,2.1083328544616697,0.2629
15,20,similar,2.1177577598571777,0.2415
16,20,similar,2.616966959762573,0.3146
17,20,similar,2.588620929336548,0.3037
18,20,similar,3.6175054607391357,0.2466
19,20,similar,2.2166209369659424,0.25
20,20,random,1.9724985511779785,0.2966
21,20,random,1.805726075553894,0.3467
22,20,random,1.943973840713501,0.2979
23,20,random,1.9554293308258057,0.2999
24,20,random,1.9720824222564697,0.3074
25,20,random,1.8658611637115479,0.315
26,20,random,1.7515323719024658,0.381
27,20,random,2.0499189407348632,0.2851
28,20,random,1.8338491077423096,0.3337
29,20,random,1.8383282457351684,0.3336
0,10,diverse,2.0951102600097657,0.2377
1,10,diverse,2.105853548812866,0.2243
2,10,diverse,2.092185161590576,0.2416
3,10,diverse,2.1316826599121095,0.2457
4,10,diverse,2.1153649494171143,0.2394
5,10,diverse,2.085825981903076,0.2571
6,10,diverse,2.090933741950989,0.2331
7,10,diverse,2.051234927368164,0.2732
8,10,diverse,2.127442959976196,0.209
9,10,diverse,2.1680568336486816,0.2111
10,10,similar,2.2943286754608154,0.2622
11,10,similar,3.072926293182373,0.1697
12,10,similar,2.1025513385772707,0.2395
13,10,similar,2.7063066436767578,0.2296
14,10,similar,2.2681967067718505,0.2332
15,10,similar,2.1312153942108156,0.2114
16,10,similar,2.508970460510254,0.2395
17,10,similar,2.3012795448303223,0.2566
18,10,similar,2.2579537509918213,0.2109
19,10,similar,2.289383507156372,0.2233
20,10,random,1.9764091724395751,0.2942
21,10,random,2.105260485839844,0.2286
22,10,random,1.9493883277893067,0.2892
23,10,random,1.978712608718872,0.2925
24,10,random,2.0002055362701414,0.2856
25,10,random,2.133699242401123,0.2285
26,10,random,2.1065365158081053,0.2056
27,10,random,1.9989368659973143,0.2616
28,10,random,2.0311609336853027,0.2509
29,10,random,2.076589720916748,0.245
