,train_size,train_set_type,loss,accuracy
20,250,random,0.9802928413391113,0.6631
21,250,random,0.9398887828826904,0.6792
22,250,random,1.0608072641372681,0.6435
23,250,random,1.0381228054046632,0.6418
24,250,random,1.075323128414154,0.6199
25,250,random,0.9312888844490051,0.6701
26,250,random,1.0334349555969238,0.6391
27,250,random,0.9766244309425354,0.687
28,250,random,0.9235654129981995,0.6823
29,250,random,1.0088123430252076,0.6819
0,200,diverse,1.1179762931823731,0.6211
1,200,diverse,1.045147970199585,0.6319
2,200,diverse,1.1387801244735718,0.5964
3,200,diverse,1.2769138862609863,0.6076
4,200,diverse,1.214257922077179,0.6472
5,200,diverse,1.0570022985458374,0.6324
6,200,diverse,1.0774168503761292,0.651
7,200,diverse,1.1003542188644408,0.6177
8,200,diverse,1.1238962490081787,0.6311
9,200,diverse,1.1255833178520203,0.6514
10,200,similar,2.1479224311828613,0.4394
11,200,similar,2.101881060409546,0.4825
12,200,similar,1.870082900238037,0.5066
13,200,similar,1.9577163152694703,0.4979
14,200,similar,2.0831351070404054,0.4539
15,200,similar,2.094194436264038,0.4777
16,200,similar,1.871101287841797,0.4364
17,200,similar,2.1162279230117798,0.5149
18,200,similar,2.8337635517120363,0.4636
19,200,similar,1.91358249835968,0.4745
20,200,random,1.3017079746246338,0.5405
21,200,random,1.0370231643676757,0.6327
22,200,random,1.0822330273628236,0.6529
23,200,random,1.0871104703903198,0.6155
24,200,random,1.1502010696411133,0.6226
25,200,random,1.0531930826187135,0.6677
26,200,random,1.114048402786255,0.6182
27,200,random,1.0103161430358887,0.6479
28,200,random,1.0392570487976074,0.6387
29,200,random,1.010701022720337,0.6406
0,100,diverse,1.3885856893539428,0.516
1,100,diverse,1.4080231889724732,0.5446
2,100,diverse,1.5328410577774048,0.4546
3,100,diverse,1.5269982528686523,0.4698
4,100,diverse,1.4124196453094482,0.4959
5,100,diverse,1.3475555116653442,0.5346
6,100,diverse,1.3617039039611816,0.5233
7,100,diverse,1.3262099927902222,0.5296
8,100,diverse,1.425622909927368,0.4984
9,100,diverse,1.4569051000595092,0.4997
10,100,similar,2.245403463745117,0.4305
11,100,similar,2.767135311508179,0.3969
12,100,similar,2.55161590423584,0.4093
13,100,similar,3.1273546840667725,0.3472
14,100,similar,2.6447708671569825,0.434
15,100,similar,2.4181442054748534,0.4297
16,100,similar,2.5302308841705323,0.3901
17,100,similar,3.254840567779541,0.4153
18,100,similar,2.631488962554932,0.3878
19,100,similar,2.326071160507202,0.3417
20,100,random,1.2781650033950807,0.5475
21,100,random,1.357394306755066,0.4983
22,100,random,1.2168545469284058,0.607
23,100,random,1.2737377687454223,0.5791
24,100,random,1.2476084426879883,0.5675
25,100,random,1.3990162307739258,0.498
26,100,random,1.2464530517578125,0.5608
27,100,random,1.1202676839828491,0.6171
28,100,random,1.3979958423614502,0.4959
29,100,random,1.1303401517868041,0.6105
0,80,diverse,1.6098289188385009,0.4731
1,80,diverse,1.4827447608947755,0.4985
2,80,diverse,1.410589963722229,0.5135
3,80,diverse,1.4783008098602295,0.4749
4,80,diverse,1.85254370803833,0.382
5,80,diverse,1.5594317047119142,0.4483
6,80,diverse,1.7121484924316406,0.4623
7,80,diverse,1.352169669151306,0.5428
8,80,diverse,1.4041135723114013,0.5074
9,80,diverse,1.5110813245773316,0.4939
10,80,similar,2.7763300930023194,0.3604
11,80,similar,2.6594813343048096,0.3743
12,80,similar,2.5813502019882204,0.4512
13,80,similar,2.9172069141387937,0.3971
14,80,similar,3.1310155128479003,0.4115
15,80,similar,3.4466821434020996,0.3332
16,80,similar,2.644776676940918,0.3962
17,80,similar,3.1494754878997804,0.3927
18,80,similar,2.8516422050476073,0.4618
19,80,similar,2.9045787147521973,0.3385
20,80,random,1.3628021789550782,0.5165
21,80,random,1.483561439704895,0.4763
22,80,random,1.2388082647323608,0.5777
23,80,random,1.44169737033844,0.5005
24,80,random,1.4016847196578979,0.4977
25,80,random,1.4661045747756958,0.4803
26,80,random,1.4503802011489868,0.4748
27,80,random,1.199835087776184,0.5875
28,80,random,1.383907327079773,0.5225
29,80,random,1.266727011680603,0.5889
0,60,diverse,1.4487408832550048,0.5156
1,60,diverse,1.639434775352478,0.4063
2,60,diverse,1.5281212604522705,0.4647
3,60,diverse,1.5088003900527953,0.5092
4,60,diverse,1.5595345851898192,0.498
5,60,diverse,1.62398707447052,0.409
6,60,diverse,1.4613724834442139,0.4896
7,60,diverse,1.5423260520935058,0.504
8,60,diverse,1.620653077697754,0.4723
9,60,diverse,1.6458817234039307,0.5185
10,60,similar,1.909954788208008,0.3645
11,60,similar,3.5976503280639647,0.3625
12,60,similar,3.33915392074585,0.36
13,60,similar,2.5166733177185057,0.3028
14,60,similar,3.0249868091583254,0.3455
15,60,similar,2.5385045436859133,0.4134
16,60,similar,3.209064429473877,0.3846
17,60,similar,3.080478106689453,0.352
18,60,similar,2.74055757522583,0.3585
19,60,similar,2.4702265384674074,0.349
20,60,random,1.8347221448898317,0.3525
21,60,random,1.3194448665618896,0.5319
22,60,random,1.4024708381652833,0.5414
23,60,random,1.4607550815582275,0.5307
24,60,random,1.4880327621459961,0.4895
25,60,random,1.3476652660369872,0.5366
26,60,random,1.4976325971603393,0.4734
27,60,random,1.4067734668731688,0.5029
28,60,random,1.3746832242965699,0.539
29,60,random,1.3879663661956787,0.5335
0,40,diverse,1.7163491117477416,0.3893
1,40,diverse,1.7043649856567382,0.3723
2,40,diverse,1.8686791278839112,0.3694
3,40,diverse,1.6760867525100709,0.4515
4,40,diverse,1.8366167739868164,0.4025
5,40,diverse,1.6266408477783203,0.4846
6,40,diverse,1.787672233581543,0.4342
7,40,diverse,1.8248314670562744,0.3344
8,40,diverse,1.88945916557312,0.3592
9,40,diverse,1.6835170513153077,0.3938
10,40,similar,2.905929955291748,0.3457
11,40,similar,3.5171713169097902,0.3899
12,40,similar,2.2606976280212403,0.3295
13,40,similar,2.9468280738830566,0.3773
14,40,similar,2.7709092317581177,0.4242
15,40,similar,2.0929406162261963,0.2442
16,40,similar,2.0607077846527098,0.2775
17,40,similar,3.932767436981201,0.3341
18,40,similar,2.480938173294067,0.3609
19,40,similar,2.41704382019043,0.3577
20,40,random,1.514692090034485,0.4665
21,40,random,1.5243318250656128,0.5046
22,40,random,1.5578526643753052,0.4703
23,40,random,1.6725521179199219,0.4205
24,40,random,1.5727356281280518,0.4478
25,40,random,1.5473584991455078,0.4392
26,40,random,1.591822925376892,0.4264
27,40,random,1.4154161363601685,0.5094
28,40,random,1.7220741943359374,0.3793
29,40,random,1.5614130270004272,0.5112
0,20,diverse,1.996289852142334,0.2805
1,20,diverse,2.1032705463409425,0.2703
2,20,diverse,2.090396123886108,0.2977
3,20,diverse,1.96895102519989,0.2816
4,20,diverse,1.9447337844848633,0.3398
5,20,diverse,2.0615271114349367,0.2563
6,20,diverse,2.0570673252105713,0.2918
7,20,diverse,1.9139496631622315,0.3139
8,20,diverse,2.0307112281799315,0.2695
9,20,diverse,1.91216743888855,0.3006
