,train_size,train_set_type,loss,accuracy
0,500,diverse,1.0674204697608949,0.6918
1,500,diverse,1.1218160585403443,0.6703
2,500,diverse,1.186882377433777,0.6929
3,500,diverse,1.3523696731567383,0.6762
4,500,diverse,1.2962399033546448,0.6328
5,500,diverse,1.2068270688056946,0.722
6,500,diverse,1.1899229701042175,0.6853
7,500,diverse,1.2167959538459778,0.685
8,500,diverse,0.9937747756004334,0.6997
9,500,diverse,1.1865729967117309,0.6939
10,500,similar,1.5423707134246827,0.6346
11,500,similar,1.9293563470840454,0.6016
12,500,similar,1.717678525352478,0.5499
13,500,similar,1.5287727439880372,0.5837
14,500,similar,2.0313280185699463,0.616
15,500,similar,1.7902445627212524,0.514
16,500,similar,1.6532543787002563,0.5854
17,500,similar,1.2395285573959351,0.654
18,500,similar,1.616578663444519,0.6049
19,500,similar,1.6508393182754517,0.6111
20,500,random,1.0139508526802063,0.6943
21,500,random,0.9287546666145324,0.7213
22,500,random,0.8584945417881013,0.7311
23,500,random,0.9481424666404724,0.6845
24,500,random,0.9363981746673584,0.7094
25,500,random,0.984860469341278,0.7213
26,500,random,0.9353652881622314,0.6851
27,500,random,0.9705696224212647,0.7073
28,500,random,0.8728748483657837,0.7328
29,500,random,1.035125566291809,0.6905
0,250,diverse,1.4919231344223023,0.6098
1,250,diverse,1.2892907076835631,0.6683
2,250,diverse,1.4798386835098267,0.5254
3,250,diverse,1.7566050905227661,0.5485
4,250,diverse,1.161887302017212,0.6525
5,250,diverse,1.1616315017700196,0.6556
6,250,diverse,1.5803814064025878,0.6297
7,250,diverse,1.2444714971542359,0.6068
8,250,diverse,1.1370815032958985,0.6646
9,250,diverse,1.1369622867584228,0.6464
10,250,similar,2.1651608877182005,0.4872
11,250,similar,1.8894740904808045,0.5687
12,250,similar,2.308967159080505,0.4839
13,250,similar,3.043678038406372,0.4438
14,250,similar,2.700328207397461,0.4182
15,250,similar,2.3663382278442384,0.4829
16,250,similar,2.084601049041748,0.5026
17,250,similar,2.274239451599121,0.4981
18,250,similar,2.10093161239624,0.482
19,250,similar,2.132183519744873,0.4788
20,250,random,1.0821710903167725,0.6792
21,250,random,1.4438994283676148,0.5767
22,250,random,1.119966921043396,0.63
23,250,random,1.116450847053528,0.6352
24,250,random,1.0692209166526794,0.6343
25,250,random,1.0973577784538269,0.6882
26,250,random,0.9748380023002624,0.7083
27,250,random,1.1424889426231384,0.6351
28,250,random,1.1982083654403686,0.6241
29,250,random,1.0350355112075806,0.6866
0,200,diverse,1.2692421518325805,0.6384
1,200,diverse,1.3658144704818727,0.5731
2,200,diverse,1.2050985094070434,0.63
3,200,diverse,1.5843880752563477,0.5982
4,200,diverse,1.304845832824707,0.6431
5,200,diverse,1.6166695280075074,0.6079
6,200,diverse,1.3155305179595946,0.6121
7,200,diverse,1.6402674835205078,0.5998
8,200,diverse,1.263393434715271,0.6647
9,200,diverse,1.3910373713493347,0.6127
10,200,similar,2.3372300825119017,0.4092
11,200,similar,2.82974453125,0.4966
12,200,similar,2.6157874435424806,0.4351
13,200,similar,3.3463255535125733,0.45
14,200,similar,2.4412900241851805,0.4828
15,200,similar,2.8650675598144533,0.3817
16,200,similar,3.179846715927124,0.4213
17,200,similar,2.449941892242432,0.4747
18,200,similar,2.628530638885498,0.4591
19,200,similar,2.489295432281494,0.4911
20,200,random,1.1428471647262572,0.6538
21,200,random,1.2038738911628724,0.6322
22,200,random,1.1148694350242614,0.6714
23,200,random,1.1002687286376953,0.6437
24,200,random,1.1421818767547607,0.6082
25,200,random,1.1562201501846314,0.6329
26,200,random,1.0997074356079102,0.6361
27,200,random,1.0032607542991638,0.6746
28,200,random,1.10680335521698,0.6321
29,200,random,1.2383589710235596,0.6057
0,100,diverse,1.4925848028182984,0.5195
1,100,diverse,1.6335969978332519,0.5639
2,100,diverse,1.456235363960266,0.5408
3,100,diverse,1.5549842763900756,0.5397
4,100,diverse,1.7906060277938842,0.5171
5,100,diverse,1.882355458831787,0.5413
6,100,diverse,1.7520673486709595,0.5148
7,100,diverse,1.7644578577041625,0.5337
8,100,diverse,2.180672051239014,0.4867
9,100,diverse,1.5453525386810303,0.5393
10,100,similar,3.371610601043701,0.3711
11,100,similar,3.2453729747772218,0.417
12,100,similar,2.9717263172149657,0.422
13,100,similar,2.969070380783081,0.3929
14,100,similar,2.948117604446411,0.4141
15,100,similar,3.4463078399658205,0.3556
16,100,similar,2.315613673400879,0.451
17,100,similar,3.5890755504608154,0.376
18,100,similar,2.938978860473633,0.4198
19,100,similar,3.251359777832031,0.3783
20,100,random,1.321391583633423,0.5755
21,100,random,1.322033752632141,0.5714
22,100,random,1.365798578453064,0.5365
23,100,random,1.7620392448425293,0.4671
24,100,random,1.3625739965438843,0.5924
25,100,random,1.5785014461517335,0.5648
26,100,random,1.2862813791275025,0.5473
27,100,random,1.2897108570098876,0.5396
28,100,random,1.4326906272888185,0.4987
29,100,random,1.6158552444458008,0.5054
0,80,diverse,1.5561247150421142,0.558
1,80,diverse,1.697039248085022,0.5065
2,80,diverse,1.683071379852295,0.4321
3,80,diverse,1.595909609413147,0.492
4,80,diverse,1.5315797721862794,0.56
5,80,diverse,1.8050772241592408,0.5124
6,80,diverse,1.5529576753616332,0.5554
7,80,diverse,2.3108817417144776,0.4993
8,80,diverse,1.6972921920776367,0.4352
9,80,diverse,1.8152724840164185,0.4685
10,80,similar,3.6404907859802247,0.3674
11,80,similar,2.935634734725952,0.387
12,80,similar,3.7458197692871096,0.3856
13,80,similar,3.31945195274353,0.3496
14,80,similar,2.9920947242736817,0.341
15,80,similar,3.093932717514038,0.4283
16,80,similar,2.9688976570129393,0.4046
17,80,similar,2.716994140625,0.3623
18,80,similar,2.8516057971954347,0.3885
19,80,similar,3.0411781536102294,0.3757
20,80,random,1.5266253412246704,0.5002
21,80,random,1.5341933769226075,0.5391
22,80,random,1.399188848876953,0.519
23,80,random,1.488070913505554,0.5428
24,80,random,1.4324633338928223,0.5128
25,80,random,1.2841701005935668,0.5784
26,80,random,1.4261549879074096,0.5338
27,80,random,1.4780018928527832,0.5139
28,80,random,1.4021260650634766,0.5024
29,80,random,1.4469591176986694,0.4904
0,60,diverse,1.8969337923049927,0.4646
1,60,diverse,1.7536313945770263,0.418
2,60,diverse,1.5594925006866456,0.5441
3,60,diverse,1.9926449802398682,0.4525
4,60,diverse,1.8390040546417237,0.4031
5,60,diverse,1.9949064445495606,0.5247
6,60,diverse,1.5901574907302856,0.496
7,60,diverse,1.9231102174758912,0.4797
8,60,diverse,1.619027526473999,0.5447
9,60,diverse,1.9769570922851563,0.5194
10,60,similar,3.9029600547790526,0.3395
11,60,similar,2.384905924987793,0.3748
12,60,similar,2.6466419330596924,0.3932
13,60,similar,2.87363123588562,0.4022
14,60,similar,3.3853723731994627,0.3257
15,60,similar,3.0659424575805665,0.3079
16,60,similar,2.8504491928100584,0.356
17,60,similar,2.2931439735412598,0.3714
18,60,similar,3.0953607707977295,0.3947
19,60,similar,2.8243453506469725,0.3402
20,60,random,1.5645500297546386,0.4883
21,60,random,1.5844992832183837,0.547
22,60,random,1.4025260557174684,0.5188
23,60,random,1.508046044921875,0.4934
24,60,random,1.423726490020752,0.5698
25,60,random,1.7852941736221313,0.53
26,60,random,1.6289257865905762,0.5529
27,60,random,1.6941182285308838,0.4397
28,60,random,1.598993988418579,0.4411
29,60,random,1.624896551513672,0.4154
0,40,diverse,2.1565878326416015,0.3681
1,40,diverse,2.151816962814331,0.4181
2,40,diverse,1.576838166618347,0.461
3,40,diverse,2.150520947647095,0.2797
4,40,diverse,2.1385375102996824,0.3269
5,40,diverse,1.8471027568817138,0.4748
6,40,diverse,1.758147276878357,0.4481
7,40,diverse,2.084607907104492,0.3714
8,40,diverse,1.9235285362243653,0.4599
9,40,diverse,1.9077794372558594,0.4331
10,40,similar,3.9291782814025877,0.3074
11,40,similar,3.281468839263916,0.3368
12,40,similar,3.9871354797363283,0.3179
13,40,similar,3.11691720161438,0.3805
14,40,similar,3.081385171508789,0.3526
15,40,similar,3.141299885177612,0.3976
16,40,similar,3.7650405395507813,0.3201
17,40,similar,3.068748651123047,0.3733
18,40,similar,2.460327447891235,0.356
19,40,similar,2.481944214630127,0.318
20,40,random,1.5458746503829957,0.4948
21,40,random,1.6952396877288818,0.4586
22,40,random,1.5825252758026123,0.4592
23,40,random,1.775918189239502,0.4276
24,40,random,1.6074344066619872,0.5082
25,40,random,1.7026330965042114,0.4723
26,40,random,1.9359794143676758,0.418
27,40,random,1.7885757068634034,0.3958
28,40,random,1.7440671094894409,0.4629
29,40,random,1.68554297580719,0.4461
0,20,diverse,2.3693128314971923,0.2433
1,20,diverse,2.0695968746185303,0.2777
2,20,diverse,2.4799347942352297,0.2735
3,20,diverse,2.023595739746094,0.3065
4,20,diverse,2.8129422176361083,0.3551
5,20,diverse,2.4507154636383057,0.2199
6,20,diverse,2.128969088554382,0.2962
7,20,diverse,2.0131998111724854,0.27
8,20,diverse,2.2859471660614012,0.2764
9,20,diverse,2.3807932228088378,0.2709
10,20,similar,2.305338146972656,0.2508
11,20,similar,2.2345455101013183,0.2143
12,20,similar,2.827562106323242,0.3379
13,20,similar,2.4961036182403564,0.1926
14,20,similar,2.883639450454712,0.3131
15,20,similar,4.446142486572265,0.2906
16,20,similar,3.403718042755127,0.3215
17,20,similar,2.2514212818145753,0.1635
18,20,similar,3.3930296417236327,0.2797
19,20,similar,3.6575639099121093,0.3035
20,20,random,1.9404595182418822,0.324
21,20,random,1.8682251220703125,0.3725
22,20,random,1.7675220573425292,0.4073
23,20,random,1.928455675125122,0.3244
24,20,random,2.5080016120910646,0.2356
25,20,random,1.855176683807373,0.3921
26,20,random,2.068242003250122,0.3893
27,20,random,1.9025290916442872,0.3326
28,20,random,2.4627764095306395,0.2856
29,20,random,2.0341819171905517,0.2981
0,10,diverse,3.0351875259399415,0.158
1,10,diverse,5.229773667144776,0.1633
2,10,diverse,2.0219787223815917,0.2824
3,10,diverse,2.355298248672485,0.2171
4,10,diverse,3.1086251960754394,0.1978
5,10,diverse,2.5381328521728515,0.2724
6,10,diverse,2.318380475616455,0.2143
7,10,diverse,2.29223740234375,0.2887
8,10,diverse,2.8751482891082762,0.1699
9,10,diverse,2.904329281234741,0.2227
10,10,similar,2.6131346454620363,0.2256
11,10,similar,3.723452981185913,0.2225
12,10,similar,3.603708039855957,0.2164
13,10,similar,3.0074683036804197,0.2235
14,10,similar,2.413182748413086,0.2253
15,10,similar,2.810898454284668,0.2156
16,10,similar,2.6211459629058838,0.2064
17,10,similar,2.6567764030456544,0.2247
18,10,similar,2.184954967880249,0.3078
19,10,similar,3.106030062866211,0.1842
20,10,random,2.2025965606689453,0.174
21,10,random,2.3608378646850587,0.2643
22,10,random,3.251730503082275,0.2047
23,10,random,2.1309771953582763,0.2803
24,10,random,2.6378454013824464,0.165
25,10,random,2.296572374343872,0.1832
26,10,random,2.647100061416626,0.2154
27,10,random,2.335497127151489,0.2459
28,10,random,2.486306099700928,0.2301
29,10,random,2.1677480506896973,0.212
