,train_size,train_set_type,loss,accuracy
0,500,diverse,1.1279375721931457,0.7005
1,500,diverse,1.2756447761535645,0.6923
2,500,diverse,1.200160939693451,0.7147
3,500,diverse,0.9586846377372742,0.7253
4,500,diverse,1.0611403214931487,0.718
5,500,diverse,1.2070150915145874,0.6733
6,500,diverse,1.0537162695884705,0.7027
7,500,diverse,0.964268311214447,0.7109
8,500,diverse,1.0248328784942626,0.7096
9,500,diverse,1.19707469291687,0.6214
10,500,similar,1.9413311399459838,0.596
11,500,similar,2.093704269981384,0.5893
12,500,similar,1.4348544584274292,0.6099
13,500,similar,1.7674930793762207,0.6204
14,500,similar,1.8393498085021973,0.6133
15,500,similar,1.6018128143310546,0.5705
16,500,similar,1.7179849225997925,0.5864
17,500,similar,1.958736344909668,0.5644
18,500,similar,1.7885413032531738,0.5489
19,500,similar,1.7225671670913696,0.5769
20,500,random,0.9902845618247986,0.7039
21,500,random,0.865789866065979,0.7183
22,500,random,0.9491261509895325,0.7472
23,500,random,0.892392749118805,0.7114
24,500,random,0.9036654085159301,0.7105
25,500,random,0.8545078741073608,0.7195
26,500,random,0.9596487807273865,0.7073
27,500,random,0.9091642737388611,0.708
28,500,random,0.9778067324638366,0.7096
29,500,random,0.9031861792564392,0.7216
0,250,diverse,1.3451258261680603,0.6484
1,250,diverse,1.4166326370239257,0.6103
2,250,diverse,1.2406782052993774,0.6192
3,250,diverse,1.2315233666419982,0.6729
4,250,diverse,1.597761479473114,0.6266
5,250,diverse,1.2196321457862853,0.6551
6,250,diverse,1.3871580995559691,0.6021
7,250,diverse,1.2236017124176026,0.6562
8,250,diverse,1.4577476915359497,0.6643
9,250,diverse,1.3238256730079652,0.6458
10,250,similar,3.0284573474884033,0.4966
11,250,similar,2.309207371902466,0.5051
12,250,similar,2.3713189834594726,0.4572
13,250,similar,1.788107324409485,0.4822
14,250,similar,2.3095060123443605,0.5149
15,250,similar,2.912863340187073,0.559
16,250,similar,2.3834041021347048,0.5056
17,250,similar,2.1667082374572755,0.4874
18,250,similar,2.3759046642303465,0.4824
19,250,similar,2.2128766986846924,0.4722
20,250,random,1.3881317455291748,0.6189
21,250,random,1.055815328502655,0.6597
22,250,random,1.0833458903312683,0.6798
23,250,random,1.0427492630958557,0.6832
24,250,random,1.075855284023285,0.6653
25,250,random,1.0637182065010071,0.6673
26,250,random,1.298181941986084,0.5904
27,250,random,1.2385752248764037,0.6425
28,250,random,1.3469727928161621,0.6085
29,250,random,1.0361424460411073,0.6822
0,200,diverse,1.5107841060638427,0.5864
1,200,diverse,1.3334810492515563,0.6334
2,200,diverse,1.4530861337661742,0.595
3,200,diverse,1.2940040250778198,0.6392
4,200,diverse,1.7021063190460206,0.6019
5,200,diverse,1.4495243349075317,0.6268
6,200,diverse,1.3686323429107665,0.6525
7,200,diverse,1.2481112476348877,0.6298
