,train_size,train_set_type,loss,accuracy
4,100,diverse,1.6803936645507813,0.5963
5,100,diverse,1.4294752672195434,0.5421
6,100,diverse,1.4590534753799438,0.528
7,100,diverse,1.7617612928390503,0.5371
8,100,diverse,1.5280826009750366,0.5371
9,100,diverse,1.510702347946167,0.5042
10,100,similar,2.6390934883117674,0.4421
11,100,similar,3.1962986030578615,0.451
12,100,similar,3.2249986137390136,0.4234
13,100,similar,3.466073503112793,0.3995
14,100,similar,2.795264832687378,0.3961
15,100,similar,2.295512882232666,0.3415
16,100,similar,2.8773412635803224,0.4336
17,100,similar,2.9845812015533446,0.4175
18,100,similar,3.083627268600464,0.4148
19,100,similar,2.5911067054748536,0.3649
20,100,random,1.3568531940460204,0.5964
21,100,random,1.3353780433654785,0.5597
22,100,random,1.7045651475906372,0.5019
23,100,random,1.3200933647155761,0.5529
24,100,random,1.5760333864212037,0.5304
25,100,random,1.667437045288086,0.4888
26,100,random,1.4555463323593139,0.5533
27,100,random,1.2808760480880736,0.5892
28,100,random,1.5450103212356567,0.5532
29,100,random,1.459394409751892,0.5615
0,80,diverse,1.8930787197113037,0.4574
1,80,diverse,1.6097107101440429,0.5485
2,80,diverse,1.7292612213134766,0.4614
3,80,diverse,1.8186109786987306,0.4378
4,80,diverse,1.5039985481262208,0.5363
5,80,diverse,1.5909475149154664,0.4893
6,80,diverse,1.9271379814147949,0.4642
7,80,diverse,1.8666454719543457,0.4116
8,80,diverse,1.5988121297836304,0.5234
9,80,diverse,1.6933477926254272,0.518
10,80,similar,3.685996955490112,0.3454
11,80,similar,2.717403422164917,0.3473
12,80,similar,2.621241321563721,0.3592
13,80,similar,2.709759093093872,0.4009
14,80,similar,2.7443121971130373,0.3825
15,80,similar,1.931772353363037,0.4167
16,80,similar,3.348038279724121,0.3914
17,80,similar,2.478283402633667,0.3787
18,80,similar,2.948483421707153,0.4263
19,80,similar,3.917611626434326,0.4292
20,80,random,1.699075873374939,0.4928
21,80,random,1.5808725713729859,0.4613
22,80,random,1.4305532806396484,0.5054
23,80,random,1.544775009918213,0.5303
24,80,random,1.4108157358169555,0.5331
25,80,random,1.3869274503707887,0.57
26,80,random,1.4195939888000488,0.5688
27,80,random,1.3605780731201171,0.5332
28,80,random,1.6098759006500245,0.5101
29,80,random,1.3445441324234009,0.5605
0,60,diverse,1.611524779510498,0.5302
1,60,diverse,1.935953928375244,0.4304
2,60,diverse,1.737824699783325,0.4181
3,60,diverse,2.190575733566284,0.4289
4,60,diverse,2.1320191745758055,0.4139
5,60,diverse,1.750976816558838,0.4998
6,60,diverse,1.6868719385147095,0.4999
7,60,diverse,1.7831158416748047,0.4061
8,60,diverse,1.6672106592178344,0.4439
9,60,diverse,1.6516175086975098,0.5202
10,60,similar,4.26807377166748,0.3594
11,60,similar,2.8063264385223388,0.3683
12,60,similar,2.8699500171661376,0.3509
13,60,similar,2.926124044418335,0.3735
14,60,similar,3.3784884101867676,0.343
15,60,similar,4.445247647476196,0.3666
16,60,similar,3.6778092136383056,0.3628
17,60,similar,3.6797350845336916,0.3767
18,60,similar,2.7335102256774904,0.3638
19,60,similar,3.162607432556152,0.3655
20,60,random,1.5262660892486573,0.4601
21,60,random,1.5209209272384643,0.5032
22,60,random,1.4510553075790404,0.5012
23,60,random,1.4488555488586425,0.5292
24,60,random,1.7525607326507568,0.5161
25,60,random,1.6245759168624878,0.4871
26,60,random,2.212621662521362,0.4514
27,60,random,1.6347622062683105,0.4743
28,60,random,1.5425385593414307,0.5643
29,60,random,1.3272076818466187,0.5461
0,40,diverse,2.184124626159668,0.339
1,40,diverse,2.110698600769043,0.3832
2,40,diverse,2.2238931022644044,0.354
3,40,diverse,1.9153958236694335,0.4262
4,40,diverse,2.284115274810791,0.3076
5,40,diverse,2.5108044021606446,0.2173
6,40,diverse,2.6731382835388184,0.3064
7,40,diverse,3.268294200134277,0.2752
8,40,diverse,1.852075464630127,0.4044
9,40,diverse,2.297737616348267,0.3605
10,40,similar,2.8629195850372313,0.3098
11,40,similar,2.174023309326172,0.3605
12,40,similar,2.7086983180999757,0.3241
13,40,similar,3.3403452476501463,0.3519
14,40,similar,2.848149387741089,0.2991
15,40,similar,2.9325328903198242,0.294
