,train_size,train_set_type,loss,accuracy
15,750,similar,1.1002678611755372,0.6948
16,750,similar,0.9854178776741028,0.6896
17,750,similar,1.0475269832611085,0.7108
18,750,similar,1.068719003391266,0.6734
19,750,similar,0.9516524278640747,0.7166
20,750,random,0.7209107193946839,0.7563
21,750,random,0.8001304981231689,0.7299
22,750,random,0.705416794013977,0.7654
23,750,random,0.7647041158676148,0.7438
24,750,random,0.7959341529846191,0.7484
25,750,random,0.849306050491333,0.7019
26,750,random,0.7503777225494385,0.7486
27,750,random,0.8037620704650879,0.729
28,750,random,0.7536895994186401,0.7505
29,750,random,0.7721260790348053,0.7461
0,500,diverse,0.9156899910926819,0.6801
1,500,diverse,0.8022463059425354,0.721
2,500,diverse,0.8415573992729187,0.7074
3,500,diverse,0.8010053764343261,0.7208
4,500,diverse,0.8539726528167725,0.7059
5,500,diverse,0.8535343131065368,0.7087
6,500,diverse,0.800000765323639,0.7275
7,500,diverse,0.8379474139213562,0.7141
8,500,diverse,0.9420283360481262,0.6702
9,500,diverse,0.8561854173660278,0.7
10,500,similar,1.094351925086975,0.6576
11,500,similar,1.1456862179756164,0.6646
12,500,similar,1.1695763914108277,0.6577
13,500,similar,1.1701083902359009,0.6668
14,500,similar,1.1543576870918273,0.6779
15,500,similar,1.2275879874229432,0.6441
16,500,similar,1.072701478099823,0.6857
17,500,similar,1.1626218363761902,0.6382
18,500,similar,1.3550281566619873,0.6545
19,500,similar,1.1441154032707215,0.6658
20,500,random,0.8282081699371338,0.7245
21,500,random,0.8561862969398498,0.72
22,500,random,0.8370726835727692,0.718
23,500,random,0.8432492420196533,0.7331
24,500,random,0.860597963142395,0.7045
25,500,random,0.8218591990470886,0.726
26,500,random,0.8804355093955993,0.6982
27,500,random,0.8637386638641358,0.6989
28,500,random,0.8634692059516906,0.7172
29,500,random,0.8359103768348694,0.7207
0,250,diverse,1.1572773681640625,0.5865
1,250,diverse,1.2932323247909545,0.5533
2,250,diverse,1.1734023443222046,0.5794
3,250,diverse,1.219320888710022,0.5729
4,250,diverse,1.1193650299072266,0.5983
5,250,diverse,1.1392280673980713,0.5941
6,250,diverse,1.0531890165328979,0.621
7,250,diverse,1.1365809026718139,0.6027
8,250,diverse,1.0539044786453247,0.6246
9,250,diverse,0.943082759475708,0.6764
10,250,similar,1.6127646968841554,0.5459
11,250,similar,1.3359933387756349,0.5757
12,250,similar,1.7708137655258178,0.5322
13,250,similar,1.3331489400863648,0.5879
14,250,similar,1.4173080240249634,0.6237
15,250,similar,1.7093834566116333,0.5587
16,250,similar,1.5544166021347046,0.5585
17,250,similar,2.0263424747467043,0.6059
18,250,similar,1.4153193336486816,0.5791
19,250,similar,1.6656709427833558,0.5785
20,250,random,0.9590714552879334,0.6845
21,250,random,1.0386172647476197,0.6413
22,250,random,0.91720169506073,0.6959
23,250,random,1.0270206603050231,0.6713
24,250,random,0.9795768520355225,0.6773
25,250,random,1.1161829166412354,0.6111
26,250,random,1.0230791367530823,0.6511
27,250,random,1.0683862506866455,0.624
28,250,random,1.0091256029129028,0.6728
29,250,random,1.0499776226997375,0.6796
0,200,diverse,1.1233967782974243,0.5996
1,200,diverse,1.1779768516540527,0.5746
2,200,diverse,1.0919989793777465,0.6046
3,200,diverse,1.0958354904174805,0.6139
4,200,diverse,1.1612603948593139,0.5929
5,200,diverse,1.1003758779525756,0.6219
6,200,diverse,1.089096478843689,0.6111
7,200,diverse,1.1800292461395263,0.5755
8,200,diverse,1.164159681892395,0.5847
9,200,diverse,1.1983242265701295,0.56
10,200,similar,1.9751226484298705,0.5685
11,200,similar,1.8273358936309814,0.5287
12,200,similar,1.68583927192688,0.4972
13,200,similar,1.6069606304168702,0.549
14,200,similar,1.57023266620636,0.5828
15,200,similar,1.4623029109954835,0.5707
16,200,similar,1.6288446472167968,0.5306
17,200,similar,1.5280819993972778,0.5614
18,200,similar,1.4633471311569213,0.5616
19,200,similar,1.7339538209915162,0.5372
20,200,random,1.0643354510307312,0.6471
21,200,random,1.019149081993103,0.6554
22,200,random,1.06432974691391,0.6584
23,200,random,1.0532059176445008,0.6441
24,200,random,0.9875667966842652,0.6563
25,200,random,1.2981474491119385,0.5391
26,200,random,1.0323012344360352,0.6721
27,200,random,1.0228524289131165,0.6608
28,200,random,1.0353296939849854,0.6445
29,200,random,0.9907194735527038,0.6591
0,150,diverse,1.3223974542617798,0.5242
1,150,diverse,1.3295710571289063,0.5425
2,150,diverse,1.4245867765426636,0.4932
3,150,diverse,1.3745028114318847,0.5019
4,150,diverse,1.2985634105682373,0.5288
5,150,diverse,1.2364326148986817,0.5552
6,150,diverse,1.4066335790634155,0.5032
7,150,diverse,1.3263453945159913,0.509
8,150,diverse,1.2186055055618286,0.5625
9,150,diverse,1.2213184997558593,0.5595
10,150,similar,1.8292234321594238,0.5142
11,150,similar,1.9289149534225465,0.5558
12,150,similar,1.9641219425201415,0.4903
