,train_size,train_set_type,loss,accuracy
28,100,random,1.2031813425064086,0.5758
29,100,random,1.3411367107391357,0.5113
0,80,diverse,1.3796269817352296,0.5126
1,80,diverse,1.3535300428390502,0.5267
2,80,diverse,1.279723551750183,0.5498
3,80,diverse,1.555456810760498,0.4503
4,80,diverse,1.4880415576934813,0.4671
5,80,diverse,1.390362528038025,0.5008
6,80,diverse,1.3352307655334472,0.5317
7,80,diverse,1.501624429512024,0.4859
8,80,diverse,1.577953540802002,0.435
9,80,diverse,1.3420300535202025,0.5261
10,80,similar,1.798261580657959,0.4714
11,80,similar,2.392368183135986,0.4475
12,80,similar,1.7436108764648437,0.4046
13,80,similar,1.744419895362854,0.5483
14,80,similar,2.061923659133911,0.4242
15,80,similar,1.695695412826538,0.4647
16,80,similar,1.9925759447097777,0.4897
17,80,similar,2.033060081100464,0.4161
18,80,similar,1.6217234806060792,0.4729
19,80,similar,1.760621339416504,0.5027
20,80,random,1.257366849708557,0.5919
21,80,random,1.3396601360321045,0.5066
22,80,random,1.326593692970276,0.5473
23,80,random,1.3762713375091553,0.5268
24,80,random,1.384487504196167,0.5229
25,80,random,1.3228764472961425,0.5456
26,80,random,1.2668866643905639,0.5492
27,80,random,1.4033143842697144,0.5042
28,80,random,1.3721673372268677,0.517
29,80,random,1.220955060195923,0.572
0,60,diverse,1.4589597276687623,0.4856
1,60,diverse,1.4286451614379883,0.4929
2,60,diverse,1.4663150440216064,0.4899
3,60,diverse,1.4483689796447754,0.488
4,60,diverse,1.6007367122650147,0.4566
5,60,diverse,1.563876066017151,0.4683
6,60,diverse,1.575179397392273,0.4416
7,60,diverse,1.512408857536316,0.4422
8,60,diverse,1.417270512008667,0.5053
9,60,diverse,1.6654573776245116,0.4067
10,60,similar,1.8965109731674195,0.4581
11,60,similar,2.4259023387908933,0.4085
12,60,similar,2.705201373672485,0.4127
13,60,similar,2.294794934463501,0.4338
14,60,similar,2.313108109664917,0.4385
15,60,similar,2.3816210079193114,0.4193
16,60,similar,2.1864420219421388,0.4036
17,60,similar,2.1767288066864015,0.3428
18,60,similar,2.5740374319076538,0.4487
19,60,similar,2.396527847862244,0.475
20,60,random,1.4337774419784546,0.5076
21,60,random,1.453710492706299,0.4944
22,60,random,1.4112738803863525,0.4916
23,60,random,1.5366150424957274,0.4773
24,60,random,1.3851465986251832,0.4992
25,60,random,1.3615452354431152,0.519
26,60,random,1.576918670272827,0.4323
27,60,random,1.4219150730133057,0.5116
28,60,random,1.428829153251648,0.5495
29,60,random,1.3706914457321167,0.5489
0,40,diverse,1.648760395050049,0.4033
1,40,diverse,1.9037315773010255,0.3149
2,40,diverse,1.8454627563476562,0.3244
3,40,diverse,1.71489790019989,0.3808
4,40,diverse,1.6124213272094727,0.427
5,40,diverse,1.8058144420623778,0.3307
6,40,diverse,1.627355360221863,0.4224
7,40,diverse,1.8385292541503906,0.3455
8,40,diverse,1.8198048053741456,0.3586
9,40,diverse,1.9113506477355957,0.3332
10,40,similar,2.094965530014038,0.3909
11,40,similar,2.26029707069397,0.354
12,40,similar,2.4296358795166015,0.3256
13,40,similar,2.0310352130889893,0.3531
14,40,similar,2.7553976696014404,0.3954
15,40,similar,1.993278243637085,0.3678
16,40,similar,1.8443551105499267,0.417
17,40,similar,1.9742744705200195,0.3824
18,40,similar,2.5050524074554446,0.3535
19,40,similar,2.328599845504761,0.3806
20,40,random,1.489046738433838,0.4738
21,40,random,1.5856919256210327,0.4948
22,40,random,1.505054925918579,0.4803
