,train_size,train_set_type,loss,accuracy
28,50,random,2.1951201416015627,0.2223
29,50,random,2.2751421203613282,0.1483
0,100,diverse,2.3027976425170897,0.1
1,100,diverse,2.302695799255371,0.1
2,100,diverse,1.886731488418579,0.3087
3,100,diverse,2.3028606716156004,0.1
4,100,diverse,2.308841453552246,0.2029
5,100,diverse,1.5722585460662841,0.4823
6,100,diverse,1.8483806503295899,0.4407
7,100,diverse,2.383917795562744,0.2453
8,100,diverse,2.3028230030059813,0.1
9,100,diverse,2.3474457794189454,0.1377
10,100,similar,2.0148571683883665,0.3045
11,100,similar,2.3147228775024415,0.1
12,100,similar,2.0761529447555542,0.2101
13,100,similar,1.7548522552490233,0.4027
14,100,similar,2.302646957397461,0.1
15,100,similar,2.30275060005188,0.1
16,100,similar,1.7463969213485717,0.4321
17,100,similar,1.7239300434112548,0.3771
18,100,similar,1.9767694721221925,0.383
19,100,similar,1.7623482345581054,0.3883
20,100,random,2.046649600982666,0.3172
21,100,random,1.9743462539672851,0.2511
22,100,random,2.047052789306641,0.3251
23,100,random,1.895049486541748,0.4594
24,100,random,2.102320218658447,0.2506
25,100,random,2.302953598022461,0.1
26,100,random,2.6382675968170166,0.3153
27,100,random,1.8001088214874268,0.3203
28,100,random,1.6874660638809205,0.4622
29,100,random,2.302649158477783,0.1
0,250,diverse,1.5193368412017823,0.4782
1,250,diverse,1.3082028162002564,0.5456
2,250,diverse,1.8452824823379517,0.3987
3,250,diverse,1.6911477758407594,0.4212
4,250,diverse,1.7064893688201905,0.4197
5,250,diverse,2.303689486694336,0.1009
6,250,diverse,1.611444518852234,0.5128
7,250,diverse,2.220649977111816,0.3158
8,250,diverse,1.576061447906494,0.5382
9,250,diverse,2.3026142841339112,0.1
10,250,similar,2.3026658897399903,0.1
11,250,similar,2.605933212661743,0.1893
12,250,similar,1.569063644218445,0.5502
13,250,similar,1.6546149019241334,0.518
14,250,similar,1.531906166267395,0.4975
15,250,similar,1.810982451248169,0.3858
16,250,similar,1.578130309677124,0.4729
17,250,similar,1.4957593511581422,0.521
18,250,similar,1.7150672525405883,0.369
19,250,similar,1.6492406011581422,0.4569
20,250,random,2.3026876430511476,0.1
21,250,random,2.30266494178772,0.1
22,250,random,1.5893501182556153,0.4867
23,250,random,2.302623126983643,0.1
24,250,random,1.8197461376190185,0.4023
25,250,random,1.599972262763977,0.4589
26,250,random,1.6214389148712158,0.511
27,250,random,1.5444103958129882,0.6054
28,250,random,2.302678305053711,0.1
29,250,random,1.4729572639465331,0.5108
0,500,diverse,1.5390248956680297,0.5835
1,500,diverse,1.2503292662620544,0.6736
2,500,diverse,1.3938611820220947,0.5314
3,500,diverse,2.3027136531829835,0.1
4,500,diverse,1.145182594871521,0.65
5,500,diverse,1.3470886111259461,0.6456
6,500,diverse,1.3736209287643433,0.6316
7,500,diverse,1.1031049525260925,0.6683
8,500,diverse,1.370655186843872,0.5789
9,500,diverse,2.302670584869385,0.1
10,500,similar,1.2419619367599488,0.616
11,500,similar,2.3027105010986326,0.1
12,500,similar,1.2054408383369446,0.6687
13,500,similar,1.1831852336883546,0.6215
14,500,similar,1.082918330192566,0.64
15,500,similar,2.302774390411377,0.1
16,500,similar,2.302751449584961,0.1
17,500,similar,1.0784344234466552,0.6466
18,500,similar,1.081946341228485,0.673
19,500,similar,1.1299690515518188,0.6702
20,500,random,1.1279153228759766,0.639
21,500,random,1.5874861583709716,0.4243
22,500,random,1.164711682510376,0.6356
23,500,random,1.1473053899765016,0.6263
24,500,random,2.30273505859375,0.1
25,500,random,1.1824966863632203,0.6309
26,500,random,1.112199511051178,0.6483
27,500,random,2.3026959075927733,0.1
28,500,random,1.2491599946975709,0.6336
29,500,random,1.1232065665245057,0.6684
