,train_size,train_set_type,loss,accuracy
1,10,diverse,0.6303613585233688,0.7575
2,10,diverse,0.8187878406047822,0.69375
3,10,diverse,0.661150768995285,0.745
4,10,diverse,0.6982537746429444,0.73625
5,10,diverse,0.6466315990686416,0.7575
6,10,diverse,0.8636346578598022,0.67125
7,10,diverse,0.8425574517250061,0.68875
8,10,diverse,0.7212471544742585,0.7575
9,10,diverse,0.756077544093132,0.735
10,10,similar,0.8313620340824127,0.67375
11,10,similar,0.9272227555513382,0.76625
12,10,similar,1.278820297718048,0.69
13,10,similar,0.7358572041988373,0.7325
14,10,similar,0.7723167178034782,0.7675
15,10,similar,0.8179854375123977,0.67375
16,10,similar,2.027486697770655,0.65375
17,10,similar,1.0945775413513184,0.74625
18,10,similar,0.7569096881151199,0.76875
19,10,similar,0.7469580519199371,0.7425
20,10,random,0.5569708472490311,0.78375
21,10,random,0.6587828266620636,0.7475
22,10,random,0.6656549942493438,0.74375
23,10,random,0.7260254091024398,0.7425
24,10,random,0.4727837270498276,0.8325
25,10,random,0.6242814552783966,0.7975
26,10,random,0.6108792424201965,0.77875
27,10,random,0.5513975895941258,0.8
28,10,random,0.5407464798539877,0.83125
29,10,random,0.5935767340660095,0.79125
0,5,diverse,1.0399224305152892,0.6325
1,5,diverse,0.9606972527503967,0.6775
2,5,diverse,0.9756162965297699,0.64
3,5,diverse,0.7383193361759186,0.76125
4,5,diverse,1.1058740949630737,0.59125
5,5,diverse,0.8464658415317535,0.675
6,5,diverse,1.1090127205848694,0.62
7,5,diverse,1.0341879069805144,0.61125
8,5,diverse,0.8648223423957825,0.69
9,5,diverse,1.052994966506958,0.6375
10,5,similar,1.1903359735012053,0.64625
11,5,similar,0.6127712219953537,0.79
12,5,similar,1.2381843423843384,0.65875
13,5,similar,1.216167603135109,0.71125
14,5,similar,0.975428010225296,0.6125
15,5,similar,0.9450942745804787,0.68
16,5,similar,1.3437319546937943,0.675
17,5,similar,0.9221547710895538,0.7075
18,5,similar,0.8724191582202911,0.69
19,5,similar,0.9545908933877945,0.67625
20,5,random,0.6986681413650513,0.75125
21,5,random,0.825820024907589,0.695
22,5,random,0.9586305868625641,0.6775
23,5,random,0.8528156352043151,0.6825
24,5,random,0.7296755385398864,0.77625
25,5,random,0.8290863472223282,0.68125
26,5,random,0.7777535319328308,0.725
27,5,random,0.7077298367023468,0.745
28,5,random,0.9569407153129578,0.715
29,5,random,0.9325947505235672,0.66375
